Country,Year,Status,Life expectancy ,Adult Mortality,infant deaths,Alcohol,percentage expenditure,Hepatitis B,Measles , BMI ,under-five deaths ,Polio,Total expenditure,Diphtheria , HIV/AIDS,GDP,Population, thinness  1-19 years, thinness 5-9 years,Income composition of resources,Schooling
157,4,0,81.0,-0.4276315789473684,-0.047619047619047616,1.1995614035087723,8.556499039168273,0.23809523809523808,0.023452768729641693,0.4313993174061433,-0.07692307692307693,0.21052631578947367,0.849693251533742,0.2191780821917808,0.0,5.446429768056014,9.675401625421987,-0.49090909090909085,-0.509090909090909,0.5692742695570214,0.8205128205128206
58,15,1,69.9,0.2894736842105263,-0.14285714285714285,-0.2777777777777778,-0.16008770002979958,0.3333333333333333,-0.04429967426710098,0.5078498293515359,-0.15384615384615385,0.3157894736842105,-0.5904907975460122,0.3287671232876712,0.0,0.7284763758276696,-0.11487678832203502,0.12727272727272732,0.0727272727272728,0.1960414703110271,0.743589743589744
23,6,1,76.3,-0.3355263157894737,-0.14285714285714285,-0.4510233918128655,-0.10149336954368404,0.3333333333333333,-0.04429967426710098,-0.32491467576791805,-0.15384615384615385,0.05263157894736842,-1.0705521472392636,0.2191780821917808,0.0,-0.33864555369615656,0.0,0.5454545454545454,0.45454545454545453,0.5843543826578697,0.48717948717948745
188,4,1,44.3,3.8092105263157894,1.1428571428571428,0.08845029239766088,-0.16008770002979958,-1.1428571428571428,0.036482084690553744,-0.4641638225255973,1.4615384615384615,-1.368421052631579,0.42944785276073594,-1.5342465753424657,55.833333333333336,-0.3255747612505989,2.6536624987850885,1.1090909090909091,1.1090909090909091,-1.036757775683318,-0.820512820512821
169,8,1,56.2,1.3157894736842106,0.5238095238095238,-0.35453216374269003,0.0026352272258723716,-3.238095238095238,0.44299674267100975,-1.138566552901024,0.6923076923076923,-4.473684210526316,0.0,-0.6575342465753424,7.833333333333334,-0.3116485766500542,1.1126184069178064,0.8,0.7818181818181817,-0.9085768143261077,-0.5897435897435901
171,0,1,69.1,0.34868421052631576,-0.14285714285714285,0.13523391812865496,-0.05780943680005833,-2.0476190476190474,-0.04429967426710098,-0.28668941979522183,-0.11538461538461539,-4.421052631578948,-0.47852760736196326,-4.602739726027397,1.3333333333333335,-0.2808458681683573,-0.02733095143714201,0.6181818181818183,0.7090909090909091,0.1017907634307254,-0.17948717948717982
24,13,0,74.1,-0.8552631578947368,-0.09523809523809523,1.2141812865497077,0.19102760835817623,0.14285714285714285,-0.007817589576547232,0.5569965870307166,-0.11538461538461539,0.10526315789473684,0.6748466257668708,0.1095890410958904,0.0,1.3780009805720186,1.3696221058974205,-0.2545454545454545,-0.2545454545454545,0.3732327992459943,0.512820512820513
12,9,1,69.5,0.0,6.285714285714286,-0.547514619883041,-0.03512563779805736,0.23809523809523808,1.8267100977198698,-0.8054607508532423,6.5,0.21052631578947367,-0.8650306748466257,0.2191780821917808,0.0,-0.2720742140112284,0.037307638530627095,2.872727272727273,2.9818181818181815,-0.5994344957587183,-1.025641025641026
67,7,1,71.9,0.13157894736842105,-0.14285714285714285,0.7755847953216375,0.06324527568127836,0.19047619047619047,-0.04429967426710098,-0.0627986348122868,-0.15384615384615385,0.15789473684210525,0.04601226993865013,0.1643835616438356,0.0,1.2948881008468454,0.0,0.10909090909090911,0.10909090909090911,-2.571159283694628,0.743589743589744
35,1,1,71.5,0.13815789473684212,0.6666666666666666,0.09868421052631576,0.7887187513078555,-4.0,-0.036482084690553744,0.09283276450511942,0.6538461538461539,-0.5263157894736842,0.07055214723926365,-4.657534246575342,0.0,0.1324926272829643,-0.20647922118481837,-0.14545454545454542,-0.18181818181818182,-0.10933081998114996,-0.2564102564102565
31,8,1,47.6,2.1907894736842106,0.6666666666666666,-0.32675438596491224,-0.0020988796011287164,-2.142857142857143,-0.013029315960912053,-0.6744027303754268,0.8076923076923077,-2.473684210526316,-0.43865030674846633,-2.6301369863013697,13.66666666666667,-0.3249861529418505,0.6895095065330936,1.090909090909091,1.0727272727272725,-1.2968897266729502,-1.5641025641025648
159,2,1,59.4,0.875,3.1904761904761907,-0.3165204678362573,-0.08824372661667938,-0.3333333333333333,11.757654723127036,0.0,3.923076923076923,-4.578947368421052,-0.8527607361963189,-4.767123287671233,0.16666666666666669,-0.3355347760145923,6.357837537349247,0.0,0.0,-1.051837888784166,-1.7435897435897445
26,2,1,51.5,1.5986842105263157,1.0,0.3252923976608188,-0.13742446201529115,0.11904761904761904,2.603257328990228,-0.8409556313993174,1.3461538461538463,-1.0,-0.17791411042944782,-0.6575342465753424,8.500000000000002,-0.4038897256241021,1.2476689277268451,0.9818181818181817,0.9818181818181817,-1.5607917059377947,-2.051282051282052
69,6,1,55.6,1.138157894736842,1.3333333333333333,-0.5255847953216374,-0.13572607346884402,-1.5476190476190477,-0.033876221498371335,-0.6853242320819113,1.7307692307692308,-2.1052631578947367,-0.7760736196319018,-1.9726027397260273,4.166666666666667,-0.36277782066314623,1.9790579251740315,1.0545454545454545,1.0545454545454545,-1.2290292177191333,-1.3589743589743597
12,0,1,65.3,0.19078947368421054,10.857142857142858,-0.547514619883041,-0.15141578184040608,0.09523809523809523,13.240390879478827,-1.1658703071672356,12.0,-0.5263157894736842,-1.0429447852760736,-0.6027397260273972,0.0,-0.42200958306194064,30.327434614177598,-0.07272727272727271,3.309090909090909,-0.8407163053722905,-1.3076923076923084
29,4,1,52.1,1.763157894736842,2.6666666666666665,0.1396198830409357,-0.14324911464332565,-0.47619047619047616,0.888599348534202,-0.5815699658703072,3.4615384615384617,-1.105263157894737,-0.30674846625766866,-1.095890410958904,12.333333333333334,-0.4107842179473808,0.07236533961936831,0.6727272727272727,0.6909090909090909,-0.8557964184731387,-1.0769230769230775
183,7,1,73.0,0.08552631578947369,-0.14285714285714285,-0.40131578947368424,0.6434261287102042,-4.095238095238095,-0.04429967426710098,0.06825938566552901,-0.15384615384615385,-1.368421052631579,-0.6319018404907976,-1.4246575342465753,0.0,0.13190531506511805,-0.2714560355200808,-0.309090909090909,-0.3272727272727272,-0.38831291234684295,-0.43589743589743635
51,9,1,75.1,-0.046052631578947366,0.19047619047619047,0.016812865497076054,0.5018470853589959,-0.047619047619047616,-0.04429967426710098,-1.0675767918088737,0.15384615384615385,-0.10526315789473684,-0.04601226993865041,0.0547945205479452,0.0,0.5712649944281121,3.0994487373743107,-0.3636363636363636,-0.3818181818181818,0.07540056550424093,0.17948717948717938
123,11,0,81.1,-0.506578947368421,-0.14285714285714285,0.40570175438596495,0.49061177491876784,0.0,0.05732899022801303,0.41774744027303745,-0.15384615384615385,0.05263157894736842,1.04601226993865,0.0547945205479452,0.0,-0.061180275365129266,-0.20729706261337838,-0.47272727272727266,-0.47272727272727266,0.9688972667295002,1.3333333333333341
76,15,1,68.3,0.24342105263157895,43.19047619047619,-0.34502923976608185,-0.16008770002979958,-0.23809523809523808,235.49185667752442,-0.6935153583617748,42.15384615384615,-0.3684210526315789,-0.44171779141104295,-0.3287671232876712,0.16666666666666669,-0.05216688730185709,0.0023484697472920067,4.254545454545454,4.363636363636363,-0.25259189443920854,-0.2051282051282054
75,0,0,79.7,-0.4605263157894737,-0.14285714285714285,0.3530701754385965,13.468626104972152,0.0,-0.04429967426710098,0.27576791808873724,-0.15384615384615385,0.2631578947368421,1.0889570552147234,0.273972602739726,0.0,7.073144319217173,-0.31613985367952646,-0.41818181818181815,-0.43636363636363634,0.6220546654099903,1.1282051282051286
106,12,1,73.9,0.06578947368421052,-0.14285714285714285,-0.547514619883041,1.9870193860897274,0.2857142857142857,-0.04429967426710098,-0.33583617747440275,-0.15384615384615385,0.2631578947368421,-0.29754601226993876,0.273972602739726,0.0,1.759358995719517,-0.030149953706704383,0.6909090909090909,0.6727272727272727,0.2789820923656926,0.48717948717948745
81,13,1,82.1,-0.5460526315789473,-0.09523809523809523,-0.1557017543859649,9.88092558025084,0.23809523809523808,0.08599348534201955,0.5488054607508532,-0.11538461538461539,0.15789473684210525,0.662576687116564,0.1643835616438356,0.0,8.153801074477455,-0.32068911118444743,-0.3818181818181818,-0.39999999999999997,0.7879359095193214,0.8974358974358978
5,12,1,75.9,-0.868421052631579,0.2857142857142857,0.6717836257309941,2.4993395991129654,-0.047619047619047616,-0.03908794788273615,0.46143344709897605,0.23076923076923078,0.3157894736842105,-0.16257668711656445,-0.1095890410958904,0.0,2.627259907467384,0.6781778255376052,-0.41818181818181815,-0.43636363636363634,0.5278039585296886,1.2307692307692308
150,12,0,82.5,-0.5592105263157895,-0.14285714285714285,-0.27266081871345027,14.01464766341705,0.23809523809523808,0.06514657980456026,-0.31945392491467584,-0.15384615384615385,0.21052631578947367,-0.46319018404907986,0.2191780821917808,0.0,12.409495207013128,0.0,-0.19999999999999993,-0.21818181818181814,0.885956644674835,0.7692307692307695
141,9,1,74.3,0.019736842105263157,-0.14285714285714285,1.0723684210526316,-0.16008770002979958,0.14285714285714285,-0.04429967426710098,-0.030034129692832805,-0.15384615384615385,0.10526315789473684,0.7331288343558277,0.1095890410958904,0.0,0.0,0.0,0.18181818181818182,0.2000000000000001,0.13195098963242194,0.07692307692307668
1,11,1,76.6,-0.3684210526315789,-0.14285714285714285,0.23611111111111116,0.8652986296370601,0.3333333333333333,0.028664495114006514,0.3003412969283277,-0.11538461538461539,0.3157894736842105,-0.006134969325153515,0.3287671232876712,0.0,0.614114034755477,-0.25392939787618624,-0.34545454545454546,-0.3272727272727272,0.21112158341187537,0.23076923076923095
107,8,1,75.6,-0.1118421052631579,1.619047619047619,0.2346491228070176,0.21499840873051976,0.23809523809523808,-0.04429967426710098,0.39863481228668945,1.5,0.15789473684210525,0.26687116564417146,0.1643835616438356,0.0,1.8533326054597183,2.324913538193177,-0.2909090909090909,-0.309090909090909,0.19981149858623917,-0.02564102564102556
94,9,1,49.4,2.776315789473684,0.047619047619047616,-0.1469298245614035,0.08464327711436367,-0.047619047619047616,-0.04429967426710098,-0.40682593856655297,0.07692307692307693,-0.21052631578947367,1.2484662576687116,-0.1095890410958904,30.166666666666664,-0.21497497036868682,-0.31758313066367855,0.7818181818181817,0.7454545454545456,-0.8633364750235628,-0.4102564102564103
118,5,0,79.4,-0.47368421052631576,-0.09523809523809523,0.8676900584795322,15.271327940738294,-2.0952380952380953,-0.033876221498371335,0.31945392491467567,-0.11538461538461539,0.15789473684210525,1.1871165644171775,0.1643835616438356,0.0,9.376775330254466,3.4788081294742446,-0.41818181818181815,-0.41818181818181815,0.7766258246936851,1.0256410256410255
170,13,1,73.2,-0.046052631578947366,-0.14285714285714285,-0.547514619883041,1.2122449614331299,-0.47619047619047616,-0.04429967426710098,0.8245733788395904,-0.15384615384615385,-0.47368421052631576,-0.23006134969325148,-0.6027397260273972,0.0,0.5738582766380378,-0.3191207470891769,-0.5818181818181818,-0.5818181818181818,0.13572101790763402,0.48717948717948745
149,9,1,47.1,1.9013157894736843,1.1904761904761905,0.03143274853801174,-0.04316539441680945,-0.38095238095238093,0.036482084690553744,-0.6252559726962458,1.4615384615384615,-0.631578947368421,2.2699386503067482,-0.4931506849315068,2.6666666666666665,-0.3396774614040021,-0.30798682951517736,0.9454545454545454,0.9272727272727274,-1.157398680490104,-1.0000000000000004
62,4,1,57.3,1.0,0.0,-0.18201754385964913,-0.16008770002979958,0.14285714285714285,-0.04429967426710098,-1.141296928327645,0.07692307692307693,-0.2631578947368421,-0.423312883435583,-0.3287671232876712,4.666666666666667,0.0,0.0,1.1090909090909091,1.090909090909091,-1.048067860508954,-1.2307692307692315
176,15,1,71.3,0.3355263157894737,0.047619047619047616,0.6191520467836258,-0.16008770002979958,-3.3333333333333335,0.2293159609120521,0.46962457337883945,0.038461538461538464,-2.210526315789474,0.26993865030674835,-3.835616438356164,0.16666666666666669,0.06850822289323528,0.729118794495678,-0.18181818181818182,-0.1636363636363636,0.24882186616399604,0.743589743589744
57,14,1,64.2,0.5921052631578947,6.523809523809524,-0.547514619883041,0.050961858781184775,-0.7142857142857143,33.15179153094463,-0.7344709897610923,7.615384615384615,-0.9473684210526315,-0.2607361963190185,-0.8767123287671232,0.8333333333333334,-0.29801846770585505,22.357622536597734,-0.3272727272727272,-0.3636363636363636,-0.93119698397738,-1.025641025641026
70,7,1,55.0,-0.7368421052631579,0.09523809523809523,-0.11330409356725145,-0.08719631434091506,-0.2857142857142857,-0.04169381107491857,-0.6225255972696246,0.11538461538461539,-0.8947368421052632,0.11349693251533716,-1.0410958904109588,9.333333333333334,-0.31912702587433583,0.014125759017583998,0.9818181818181817,0.9636363636363636,-1.0857681432610746,-0.9230769230769234
177,11,1,76.3,-0.4144736842105263,-0.09523809523809523,-0.29605263157894735,0.7496667141783634,0.14285714285714285,-0.04429967426710098,0.35494880546075086,-0.11538461538461539,0.10526315789473684,-0.6226993865030674,0.1095890410958904,0.0,0.6200441024504045,0.0,0.3272727272727272,0.290909090909091,0.5353440150801128,0.23076923076923095
144,9,1,65.8,-0.8092105263157895,-0.14285714285714285,0.054824561403508776,-0.13396145422236763,0.2857142857142857,-0.04429967426710098,-0.4887372013651878,-0.15384615384615385,0.3157894736842105,0.28220858895705514,0.273972602739726,1.3333333333333335,-0.38569012384240464,-0.3185418989120275,0.5454545454545454,0.5272727272727273,-0.5617342130065976,-0.5897435897435901
57,11,1,62.6,0.6907894736842105,7.285714285714286,-0.3559941520467836,-0.0010800240543232067,-1.2857142857142858,8.437785016286645,-0.7672354948805461,8.73076923076923,-4.526315789473684,0.2515337423312881,-1.5342465753424657,2.1666666666666665,-0.34905518410229186,-0.1021568034489568,-0.2545454545454545,-0.309090909090909,-1.0216776625824697,-1.0769230769230775
96,10,1,72.8,-0.07894736842105263,-0.047619047619047616,-0.547514619883041,-0.03690881002902801,0.2857142857142857,-0.04429967426710098,0.4313993174061433,-0.07692307692307693,0.2631578947368421,-0.6840490797546012,0.273972602739726,0.0,-0.14668913297685188,0.0,0.41818181818181815,0.3818181818181819,0.27521206409048055,0.48717948717948745
156,1,1,49.6,1.5592105263157894,1.2857142857142858,-0.0014619883040935362,-0.16008770002979958,-2.9047619047619047,-0.04429967426710098,0.0,1.7307692307692308,-2.6578947368421053,-0.9355828220858895,-2.7945205479452055,4.833333333333333,-0.16101055640924436,1.3019136406271756,0.0,0.0,-2.571159283694628,-3.1794871794871806
90,6,1,66.7,0.5921052631578947,0.047619047619047616,-0.18640350877192982,-0.16008770002979958,-3.9523809523809526,0.026058631921824105,-0.15290102389078503,0.0,0.0,0.30674846625766866,-0.0547945205479452,0.0,0.0,0.0,0.0,0.0181818181818182,-0.26013195098963265,0.02564102564102556
161,12,1,56.5,1.763157894736842,-0.047619047619047616,-0.547514619883041,1.5296435195136937,0.14285714285714285,-0.04429967426710098,-1.1030716723549487,-0.038461538461538464,-0.05263157894736842,0.9294478527607358,0.1095890410958904,20.166666666666668,0.4759349911357182,-0.03194915826215801,0.2727272727272727,0.290909090909091,-0.5579641847313855,-0.28205128205128205
89,14,1,74.6,-0.40789473684210525,-0.14285714285714285,-0.547514619883041,5.66031592962146,0.19047619047619047,0.09902280130293159,-0.9911262798634813,-0.11538461538461539,0.05263157894736842,-0.7147239263803681,0.1095890410958904,0.0,9.711642194085396,0.0,0.0181818181818182,0.0181818181818182,0.3958529688972667,0.1538461538461538
167,9,1,74.4,-0.21710526315789475,-0.14285714285714285,-0.2902046783625731,-0.16008770002979958,0.14285714285714285,-0.031270358306188926,0.3494880546075085,-0.15384615384615385,0.15789473684210525,0.3098159509202453,0.1643835616438356,0.0,0.0,0.0,-0.18181818181818182,-0.1636363636363636,0.18096135721017884,0.1538461538461538
27,5,1,71.8,-0.06578947368421052,-0.14285714285714285,0.07383040935672514,-0.15222873325414657,0.047619047619047616,-0.04429967426710098,-0.5406143344709898,-0.15384615384615385,0.10526315789473684,-0.26687116564417174,0.1095890410958904,1.1666666666666667,-0.3742323324974745,-0.2121470416461464,0.9454545454545454,0.9454545454545454,-0.3770028275212068,-0.3076923076923081
174,3,1,63.4,0.5723684210526315,0.19047619047619047,-0.12792397660818713,0.2613064914558769,0.23809523809523808,-0.04169381107491857,-0.12832764505119462,0.15384615384615385,-1.4210526315789473,-0.5766871165644172,-0.547945205479452,0.0,-0.12986127821271148,0.7618026357158759,0.0363636363636364,0.0181818181818182,-2.571159283694628,-0.5384615384615385
4,1,1,73.8,0.06578947368421052,-0.14285714285714285,0.5489766081871345,0.22412579861291837,0.19047619047619047,-0.04429967426710098,-0.1419795221843004,-0.15384615384615385,0.3157894736842105,-0.3834355828220858,0.2191780821917808,0.0,1.7751493775406952,0.0,0.05454545454545459,0.0363636363636364,-2.571159283694628,-3.1794871794871806
183,5,1,69.9,0.13815789473684212,-0.14285714285714285,-0.4203216374269006,0.6312345136867483,-1.4761904761904763,-0.036482084690553744,0.021843003412969207,-0.15384615384615385,-1.368421052631579,-0.5705521472392637,-1.36986301369863,0.0,0.012301349657236905,-0.3220070681205889,-0.309090909090909,-0.3272727272727272,-2.571159283694628,-0.4615384615384619
67,1,1,77.0,0.2236842105263158,-0.14285714285714285,0.8559941520467835,0.03021188234747561,0.19047619047619047,-0.04429967426710098,-0.16109215017064843,-0.15384615384615385,0.15789473684210525,0.595092024539877,0.1643835616438356,0.0,-0.3100992317939529,0.0,0.1636363636363637,0.1636363636363637,-2.571159283694628,0.48717948717948745
58,7,1,68.6,-0.756578947368421,-0.14285714285714285,-0.24342105263157895,-0.14627035078989084,0.3333333333333333,-0.04429967426710098,0.3412969283276451,-0.15384615384615385,0.3157894736842105,-0.6104294478527607,0.3287671232876712,0.0,-0.31980456474285573,-0.12823269091085487,0.14545454545454542,0.09090909090909091,0.06032045240339266,0.46153846153846145
122,1,1,47.4,-0.631578947368421,27.19047619047619,0.8516081871345029,-0.12294680951524545,-2.119047619047619,438.0195439739414,-0.731740614334471,35.84615384615385,-3.0,-0.7607361963190183,-3.6164383561643834,8.333333333333334,-0.34977400747931775,28.90237119856455,1.9636363636363638,1.9636363636363638,-2.571159283694628,-1.1282051282051286
139,4,1,53.4,1.6644736842105263,1.0952380952380953,0.4378654970760234,-0.08516381369852695,-0.14285714285714285,0.9615635179153095,-0.7972696245733789,1.4615384615384615,-0.21052631578947367,0.15644171779141094,-0.2191780821917808,12.666666666666668,-0.3768802782271394,1.7314483381204777,0.6545454545454547,0.6909090909090909,-1.1724787935909522,-1.0769230769230775
170,10,1,72.8,-0.013157894736842105,-0.14285714285714285,-0.3676900584795321,0.9468689960391389,-0.47619047619047616,-0.04429967426710098,0.7808873720136519,-0.15384615384615385,-0.47368421052631576,-0.3496932515337424,-0.6027397260273972,0.0,0.40423032740823156,-0.31939817492780265,-0.5818181818181818,-0.5818181818181818,0.09425070688030127,0.512820512820513
23,3,1,76.0,-0.3618421052631579,-0.14285714285714285,-0.5314327485380117,3.1397136686755043,0.3333333333333333,0.018241042345276872,-0.40955631399317405,-0.15384615384615385,0.3157894736842105,-0.5613496932515338,-0.0547945205479452,0.0,3.9451501861276284,0.0,0.6,0.509090909090909,0.5315739868049008,0.2564102564102565
127,2,1,75.7,-0.125,-0.09523809523809523,0.25804093567251457,0.024806125410754262,0.2857142857142857,-0.04429967426710098,0.10102389078498282,-0.07692307692307693,0.3157894736842105,0.7883435582822085,0.3287671232876712,0.16666666666666669,0.5407303913646457,0.41088879808232376,-0.18181818181818182,-0.19999999999999993,0.1621112158341185,0.05128205128205112
103,9,1,56.0,0.868421052631579,2.4761904761904763,-0.46271929824561403,0.038472060143077046,-1.0,7.614332247557003,-1.144027303754266,3.423076923076923,-0.8421052631578947,0.34355828220858864,-1.095890410958904,2.5,-0.2682926891388519,0.018933343535969212,1.0363636363636364,1.0000000000000002,-1.1196983977379833,-1.3589743589743597
119,2,0,78.7,-0.40131578947368424,-0.14285714285714285,0.7858187134502925,6.6254032520209005,-0.14285714285714285,0.010423452768729642,-1.0320819112627988,-0.15384615384615385,-0.47368421052631576,0.662576687116564,-4.602739726027397,0.0,3.548481777858768,0.0,-0.5454545454545454,-0.5454545454545454,0.7200754005655041,1.3076923076923082
45,5,1,68.5,0.13815789473684212,0.3333333333333333,-0.0796783625730994,-0.16008770002979958,0.0,-0.04429967426710098,-0.4477815699658704,0.34615384615384615,0.21052631578947367,0.0,-0.7671232876712328,0.0,0.0,0.0,0.43636363636363645,0.43636363636363645,0.0,0.0
117,13,1,69.3,0.11842105263157894,0.7619047619047619,-0.5095029239766081,0.027963137152139855,0.0,4.805211726384365,-0.7126279863481229,0.7692307692307693,-0.05263157894736842,-0.012269938650306757,-0.0547945205479452,0.0,-0.27030660243591953,0.3291899101288706,2.3272727272727276,2.4,-0.5164938737040529,-0.02564102564102556
42,2,0,78.4,-0.5,-0.14285714285714285,1.1586257309941521,2.4864194157164277,-0.19047619047619047,-0.04429967426710098,0.2648464163822524,-0.15384615384615385,0.2631578947368421,0.11963190184049068,0.273972602739726,0.0,3.430036991099452,-0.09511977993520045,-0.43636363636363634,-0.41818181818181815,0.4637134778510839,0.02564102564102556
162,12,0,81.7,-0.5723684210526315,-0.14285714285714285,0.5328947368421053,25.522596777995187,-1.8571428571428572,0.033876221498371335,0.3822525597269625,-0.15384615384615385,0.2631578947368421,1.8619631901840488,0.273972602739726,0.0,13.047375357275298,1.8947221916007266,-0.34545454545454546,-0.3636363636363636,0.8331762488218661,0.8717948717948723
19,14,1,74.0,0.29605263157894735,0.23809523809523808,-0.019736842105263126,-0.16008770002979958,0.2857142857142857,-0.04429967426710098,0.21296928327645043,0.23076923076923078,0.3157894736842105,0.18404907975460108,0.273972602739726,0.0,0.0,0.0,-0.3818181818181818,-0.39999999999999997,-0.06032045240339308,0.3589743589743592
13,14,1,75.4,-0.9407894736842105,-0.14285714285714285,0.7404970760233919,0.5317870488097011,0.09523809523809523,-0.04429967426710098,0.26211604095563146,-0.15384615384615385,0.10526315789473684,0.5337423312883433,0.0547945205479452,0.0,3.1911230370296564,0.0,0.09090909090909091,0.0727272727272728,0.41847313854853907,0.743589743589744
178,11,0,86.0,-0.4605263157894737,0.0,1.0124269005847952,-0.16008770002979958,0.0,2.8534201954397393,0.5488054607508532,0.0,0.10526315789473684,1.1073619631901837,0.1095890410958904,0.0,0.0,0.0,-0.45454545454545453,-0.509090909090909,0.0,0.0
188,5,1,44.6,3.7697368421052633,1.1904761904761905,0.05628654970760231,-0.13963588846549568,-1.2857142857142858,1.0501628664495113,-0.45324232081911264,1.5,-1.263157894736842,0.21779141104294472,-1.36986301369863,50.333333333333336,-0.3278399602761705,-0.29254171594009865,1.0363636363636364,1.0363636363636364,-1.0405278039585297,-0.794871794871795
187,8,1,55.7,-0.6513157894736842,1.3333333333333333,-0.2390350877192982,0.20045535620997001,-0.23809523809523808,0.3205211726384365,-0.6662116040955632,1.7307692307692308,-4.421052631578948,-0.2638036809815951,-0.3287671232876712,19.666666666666668,-0.10961879087557759,-0.0006519903613043371,0.6363636363636364,0.6181818181818183,-0.6710650329877477,-0.2564102564102565
121,12,1,63.0,0.5789473684210527,2.1904761904761907,-0.547514619883041,-0.0902794173527905,-1.0,0.6644951140065146,-0.7098976109215017,3.3076923076923075,-1.1578947368421053,0.11656441717791405,-1.2054794520547945,1.0,-0.34040360637102424,3.8076605140462982,-0.3636363636363636,-0.39999999999999997,-1.3232799245994347,-1.8717948717948727
57,12,1,63.3,0.6381578947368421,7.0,-0.2799707602339181,0.043612626060777177,-1.0952380952380953,11.283387622149837,-0.7563139931740616,8.346153846153847,-4.526315789473684,0.012269938650306485,-1.3150684931506849,1.8333333333333333,-0.3222243294624531,21.210969487421785,-0.2909090909090909,-0.3272727272727272,-0.9802073515551369,-1.025641025641026
98,2,0,78.3,-0.3223684210526316,-0.14285714285714285,1.3384502923976611,1.976040530562549,0.14285714285714285,-0.04429967426710098,0.30307167235494886,-0.15384615384615385,0.3157894736842105,0.7791411042944781,0.3287671232876712,0.0,0.816184376515234,-0.2187605858898594,-0.41818181818181815,-0.43636363636363634,0.6710650329877472,0.28205128205128205
59,12,1,84.0,-0.40789473684210525,-0.14285714285714285,0.8019005847953217,13.656056389451228,0.0,-0.04429967426710098,0.46143344709897605,-0.15384615384615385,0.3157894736842105,1.0950920245398772,0.3287671232876712,0.0,10.754262003345866,0.9384223754985795,-0.43636363636363634,-0.45454545454545453,0.7615457115928368,1.1794871794871797
100,5,1,46.0,-0.5131578947368421,1.7142857142857142,-0.3969298245614035,-0.14678387697799186,0.047619047619047616,0.43517915309446253,-0.7699658703071673,2.230769230769231,0.05263157894736842,0.7576687116564412,0.0,37.166666666666664,-0.4260833311566368,-0.01062308696937631,0.7454545454545456,0.7090909090909091,-1.1724787935909522,-0.6923076923076928
100,10,1,52.9,2.0921052631578947,1.5238095238095237,-0.3910818713450292,-0.13726493949652388,0.047619047619047616,309.3029315960912,-0.7235494880546075,1.9230769230769231,-0.3684210526315789,-1.2975460122699385,0.0,22.666666666666668,-0.3245126904681319,0.03062630965128008,0.6363636363636364,0.6181818181818183,-0.9500471253534404,-0.5641025641025645
11,0,1,74.5,-0.34210526315789475,-0.14285714285714285,-0.23464912280701755,0.23341482225670326,0.23809523809523808,-0.028664495114006514,0.28395904436860064,-0.15384615384615385,0.21052631578947367,-0.6809815950920246,0.2191780821917808,0.0,2.784529069596898,0.0,0.5272727272727273,0.49090909090909096,0.3920829406220546,0.20512820512820493
105,9,1,61.7,0.46710526315789475,0.23809523809523808,-0.547514619883041,-0.13394044396832785,-1.3333333333333333,0.7947882736156352,-0.47235494880546075,0.3076923076923077,-1.5789473684210527,-0.5950920245398773,-1.5890410958904109,1.8333333333333333,-0.39813172589941037,-0.23969858432021415,1.0181818181818183,0.9818181818181817,-0.7766258246936855,-1.3589743589743597
80,0,0,76.4,-0.32894736842105265,-0.14285714285714285,1.5080409356725148,8.74233591200948,0.14285714285714285,-0.04429967426710098,0.20204778156996583,-0.15384615384615385,-0.3684210526315789,0.17484662576687093,-0.3835616438356164,0.0,5.75863752344167,-0.2329699692517479,-0.5454545454545454,-0.5454545454545454,0.6258246936852024,0.9743589743589745
29,12,1,55.9,1.480263157894737,2.238095238095238,-0.547514619883041,0.000756347162582967,-0.3333333333333333,1.542671009771987,-0.46143344709897616,2.769230769230769,-0.42105263157894735,-0.4263803680981596,-0.4383561643835616,7.5,-0.13652358937235817,0.18566630986558202,0.47272727272727283,0.47272727272727283,-0.7012252591894441,-0.512820512820513
59,14,1,89.0,-0.4342105263157895,-0.14285714285714285,0.7375730994152048,14.302269706507683,0.0,-0.04429967426710098,0.48054607508532426,-0.15384615384615385,0.2631578947368421,1.2116564417177909,0.273972602739726,0.0,11.343879969596761,0.9494964282912803,-0.43636363636363634,-0.45454545454545453,0.7841658812441092,1.1794871794871797
164,10,1,73.7,-0.1118421052631579,0.19047619047619047,-0.43494152046783624,-0.16008770002979958,-0.38095238095238093,0.023452768729641693,0.22389078498293505,0.19230769230769232,-0.5263157894736842,-0.7515337423312883,-4.657534246575342,0.0,-0.13646259932276414,0.17086340330233468,0.5636363636363637,0.509090909090909,-0.12064090480678616,-0.17948717948717982
17,10,1,58.7,0.7236842105263158,1.0476190476190477,-0.35453216374269003,0.06104844531692301,-0.7619047619047619,0.9771986970684039,-0.5761092150170649,1.3461538461538463,-0.8421052631578947,-0.23926380368098163,-0.9315068493150684,2.1666666666666665,-0.25400845040202824,1.820155598349945,0.8181818181818182,0.7818181818181817,-0.870876531573987,-0.743589743589744
63,5,1,73.9,-0.10526315789473684,-0.09523809523809523,0.13815789473684215,-0.13792918723276776,-0.6190476190476191,3.4892508143322476,0.12286689419795221,-0.11538461538461539,-0.5789473684210527,0.8803680981595088,-0.6027397260273972,0.0,-0.39654229575037775,-0.3225936032151813,-0.09090909090909091,-0.07272727272727271,0.079170593779453,-0.05128205128205157
